"1715","Отделение №624/5055","","+375 17 173-26-27","Новоколосово","п. Новоколосово, ул. Спортивная, 4","26.929423","53.51914"
"1716","Отделение №624/5056","","+375 17 174-94-41","Старый Свержень","агрогородок Старый Свержень, ул. Победы, 8","26.681409","53.459515"
"1718","Отделение №624/5058","","+375 17 173-57-47","Рубежевичи","агрогородок Рубежевичи, ул. Первомайская, 5","26.862094","53.689578"
"1719","Отделение №624/5059","","+375 17 175-82-82","Деревная","агрогородок Деревная, ул. Мелиораторов, 6","26.563781","53.698898"
"1720","Отделение №624/5060","","+375 17 173-43-21","Любковщина","агрогородок Любковщина, ул. Юбилейная, 1","26.799289","53.347705"
"1721","Отделение №624/5061","","+375 17 175-10-41","Столбцы","г. Столбцы, ул. Советская, 1","26.731764","53.477505"
"1727","Отделение №500/5010","","+375 17 184-33-73","Могильно","агрогородок Могильно, ул. Школьная, 36","26.985265","53.415627"
"1728","Отделение №500/5006","","+375 17 184-93-38","Озеро","агрогородок Озеро, ул. Дзержинская, 1","27.45765","53.632183"
"1731","Отделение №500/5008","","+375 17 183-83-42","Хотляны","агрогородок Хотляны, ул. Четвертая, 10","27.560267","53.40635"
"1733","Отделение №500/5009","","+375 17 183-93-59","Королево","д. Королево, ул. Советская, 14","27.45635","53.5998"
"1736","Отделение №626/5063","","+375 17 139-10-46","Пуховичи","агрогородок Пуховичи, ул. Советская, 74","28.2604","53.526733"
"1739","Отделение №626/5065","","+375 17 133-58-68","Марьина Горка","г. Марьина Горка, ул. Новая Заря, 35а","28.165583","53.504483"
"1743","Отделение №626/5066","","+375 17 134-40-19","Блонь","агрогородок Блонь, ул. Центральная, 31","28.1821","53.528133"
"1744","Отделение №626/5067","","+375 17 132-42-60","Свислочь","г.п. Свислочь, ул. Партизанская, 23","27.916917","53.646567"
"1745","Отделение №626/5068","","+375 17 135-32-64","Руденск","г.п. Руденск, ул. Ленинская, 1","27.863783","53.595083"
"1746","Отделение №626/5069","","+375 17 139-93-84","Дукора","агрогородок Дукора, ул. Речная, 16","27.953033","53.667917"
"1751","Отделение №626/5071","","+375 17 132-28-64","Светлый Бор","д. Светлый Бор, ул. Советская, 2","28.2952","53.58165"
"1753","Отделение №626/5072","Дом Культуры","+375 17 134-22-39","Правдинский","г.п. Правдинский, ул. Юбилейная, 40","27.83185","53.520367"
"1754","Отделение №626/5073","","+375 17 132-06-99","Габриелевка","д. Габриелевка, 7","27.62945","53.41795"
"1755","Отделение №626/5074","","+375 17 136-34-98","Дружный","п. Дружный, ул. Шамановского, 53","27.893617","53.622767"
"1756","Отделение №626/5075","","+375 17 133-45-75","Марьина Горка","г. Марьина Горка, ул. Чапаева, 15","28.12775","53.51435"
"1757","Обменный пункт №626/5077","","+375 17 133-51-96","Марьина Горка","г. Марьина Горка, ул. Ленинская (рынок)","28.14885","53.5084"
"1762","Отделение №627/5079","","+375 17 144-75-55","Валевачи","агрогородок Валевачи, ул. Минская, 13","28.153867","53.7588"
"1764","Отделение №627/5080","","+375 17 144-55-47","Рудня","агрогородок Рудня, ул. Центральная, 9","28.373567","53.8863"
"1765","Отделение №627/5081","","+375 17 142-15-76","Смиловичи","г.п. Смиловичи, ул. Советская, 1","28.0113","53.7526"
"1766","Отделение №627/5082","","+375 17 145-03-29","Любишино","агрогородок Любишино, ул. Спортивная, 5","28.494567","53.749417"
"1770","Отделение №632/5150","","+375 17 716-35-25","Людвиново","агрогородок Людвиново, ул. Белорусская, 24","27.2729","54.570933"
"1772","Отделение №632/5158","","+375 17 714-52-84","Любань","агрогородок Любань, ул. Октябрьская, 2","26.874917","54.593417"
"1773","Отделение №632/5152","","+375 17 717-61-34","Илья","агрогородок Илья, ул. Школьная, 1д","27.289033","54.415067"
"1774","Отделение №632/5159","","+375 17 716-63-17","Вязынь","агрогородок Вязынь, ул. Заводская, 17","27.165083","54.4209"
"1775","Отделение №632/5153","","+375 17 716-43-49","Долгиново","агрогородок Долгиново, ул. Советская, 6","27.4806","54.645767"
"1776","Отделение №632/5154","","+375 17 713-63-99","Вилейка","г. Вилейка, ул. Шубина, 3а","26.922383","54.49895"
"1777","Отделение №632/5155","","+375 17 714-83-39","Нарочь","агрогородок Нарочь, ул. Октябрьская, 10","26.72845","54.564183"
"1779","Отделение №632/5156","","+375 17 712-79-59","Вилейка","г. Вилейка, ул. Л.Толстого, 51","26.893633","54.480767"
"1782","Обменный пункт №632/5160","","+375 17 715-68-13","Вилейка","г. Вилейка, ул. Советская, 6","26.9185","54.489183"
"1785","Отделение №633/5200","","+375 17 422-80-70","Солигорск","г. Солигорск, ул. Ленина, 1Б","27.533733","52.793183"
"1786","Отделение №633/5201","","+375 17 433-08-21","Солигорск","г. Солигорск, ул. К.Заслонова, 34а","27.530867","52.788283"
"1789","Отделение №633/5202","","+375 17 426-96-10","Солигорск","г. Солигорск, ул. Козлова, 52","27.530817","52.783333"
"1790","Отделение №633/5203","","+375 17 422-26-73","Солигорск","г. Солигорск, ул. Ленинского Комсомола, 24","27.546117","52.79015"
"1791","Отделение №633/5204","","+375 17 426-41-65","Солигорск","г. Солигорск, ул. Парковая, 15","27.539983","52.779467"
"1792","Отделение №633/5205","","+375 17 426-36-53","Солигорск","г. Солигорск, пр. Мира, 17а","27.523717","52.78785"
"1793","Отделение №633/5206","","+375 17 426-32-25","Солигорск","г. Солигорск, ул. Молодежная, 15","27.504917","52.78785"
"1796","Отделение №633/5207","","+375 17 426-04-00","Солигорск","г. Солигорск, ул. Коржа, 5","27.547362","52.784476"
"1798","Отделение №633/5208","","+375 17 427-44-73","Красная Слобода","г.п. Красная Слобода, ул. Горького, 17а","27.172457","52.854386"
"1800","Отделение №633/5210","","+375 17 427-37-47","Хоростово","агрогородок Хоростово, ул. Коржа, 1","27.284683","52.497"
"1801","Отделение №633/5211","","+375 17 429-62-99","Старобин","г.п. Старобин, ул. Трудовая, 9","27.462409","52.724947"
"1802","Отделение №633/5212","","+375 17 427-22-50","Долгое","агрогородок Долгое, ул. Зеленая, 4","27.574417","52.609617"
"1803","Отделение №633/5213","","+375 17 427-71-16","Гоцк","агрогородок Гоцк, ул. Коржа, 53","27.14075","52.5241"
"1804","Отделение №633/5214","","+375 17 427-53-44","Большой Рожан","д. Большой Рожан, ул. Пионерская, 1а","27.11875","52.765683"
"1806","Отделение №633/5215","","+375 17 429-16-67","Кривичи","агрогородок Кривичи, ул. Центральная, 26","27.39075","52.822917"
"1807","Отделение №633/5216","","+375 17 429-06-96","Гаврильчицы","д. Гаврильчицы, ул. Кирова, 68","27.083883","52.6367"
"1808","Отделение №633/5217","","+375 17 420-34-72","Сковшин","агрогородок Сковшин, ул. Северная, 7","27.835467","52.53595"
"1809","Отделение №633/5218","","+375 17 427-07-01","Величковичи","агрогородок Величковичи, ул. Ленина, 16","27.250383","52.630983"
